word,frequency,length,probability,information_content
depended,5,8,7.706321341269817e-06,16.985526223997535
dispatches,3,10,4.62379280476189e-06,17.722491818163743
dogmatism,2,9,3.0825285365079266e-06,18.307454318884897
englishmen,4,10,6.165057073015853e-06,17.307454318884897
adjudging,1,9,1.5412642682539633e-06,19.307454318884897
exposited,1,9,1.5412642682539633e-06,19.307454318884897
prejudices,2,10,3.0825285365079266e-06,18.307454318884897
anglophobia,1,11,1.5412642682539633e-06,19.307454318884897
generalize,3,10,4.62379280476189e-06,17.722491818163743
deplored,1,8,1.5412642682539633e-06,19.307454318884897
historiography,2,14,3.0825285365079266e-06,18.307454318884897
terming,1,7,1.5412642682539633e-06,19.307454318884897
dismal,4,6,6.165057073015853e-06,17.307454318884897
ranke,1,5,1.5412642682539633e-06,19.307454318884897
dullness,1,8,1.5412642682539633e-06,19.307454318884897
froissart,1,9,1.5412642682539633e-06,19.307454318884897
theorizing,1,10,1.5412642682539633e-06,19.307454318884897
gibbon,1,6,1.5412642682539633e-06,19.307454318884897
eloquently,1,10,1.5412642682539633e-06,19.307454318884897
correctness,1,11,1.5412642682539633e-06,19.307454318884897
fogged,1,6,1.5412642682539633e-06,19.307454318884897
unproved,1,8,1.5412642682539633e-06,19.307454318884897
generalization,4,14,6.165057073015853e-06,17.307454318884897
servile,2,7,3.0825285365079266e-06,18.307454318884897
revolts,2,7,3.0825285365079266e-06,18.307454318884897
bald,4,4,6.165057073015853e-06,17.307454318884897
undefined,3,9,4.62379280476189e-06,17.722491818163743
inflexible,2,10,3.0825285365079266e-06,18.307454318884897
rigidity,2,8,3.0825285365079266e-06,18.307454318884897
typifying,1,9,1.5412642682539633e-06,19.307454318884897
italians,5,8,7.706321341269817e-06,16.985526223997535
pontificates,1,12,1.5412642682539633e-06,19.307454318884897
advancing,3,9,4.62379280476189e-06,17.722491818163743
deficiency,7,10,1.0788849877777744e-05,16.500099396827295
shotwell,1,8,1.5412642682539633e-06,19.307454318884897
appalled,2,8,3.0825285365079266e-06,18.307454318884897
spurious,2,8,3.0825285365079266e-06,18.307454318884897
carolingian,1,11,1.5412642682539633e-06,19.307454318884897
woolen,2,6,3.0825285365079266e-06,18.307454318884897
embodying,3,9,4.62379280476189e-06,17.722491818163743
modifications,4,13,6.165057073015853e-06,17.307454318884897
wergeland,1,9,1.5412642682539633e-06,19.307454318884897
antihistorical,1,14,1.5412642682539633e-06,19.307454318884897
clive,1,5,1.5412642682539633e-06,19.307454318884897
omits,2,5,3.0825285365079266e-06,18.307454318884897
wasson,1,6,1.5412642682539633e-06,19.307454318884897
fog,19,3,2.9284021096825305e-05,15.059526805441312
landscapes,1,10,1.5412642682539633e-06,19.307454318884897
intervened,3,10,4.62379280476189e-06,17.722491818163743
interfered,3,10,4.62379280476189e-06,17.722491818163743
mundane,3,7,4.62379280476189e-06,17.722491818163743
unseen,5,6,7.706321341269817e-06,16.985526223997535
incompetence,1,12,1.5412642682539633e-06,19.307454318884897
motivating,3,10,4.62379280476189e-06,17.722491818163743
priestly,1,8,1.5412642682539633e-06,19.307454318884897
caste,3,5,4.62379280476189e-06,17.722491818163743
mollify,1,7,1.5412642682539633e-06,19.307454318884897
appease,1,7,1.5412642682539633e-06,19.307454318884897
deities,2,7,3.0825285365079266e-06,18.307454318884897
comprehended,1,12,1.5412642682539633e-06,19.307454318884897
intervention,10,12,1.5412642682539634e-05,15.985526223997535
elijah,1,6,1.5412642682539633e-06,19.307454318884897
vested,2,6,3.0825285365079266e-06,18.307454318884897
assuming,13,8,2.0036435487301523e-05,15.607014600743806
believer,1,8,1.5412642682539633e-06,19.307454318884897
canons,5,6,7.706321341269817e-06,16.985526223997535
adjustments,16,11,2.4660228292063413e-05,15.307454318884897
unchanged,6,9,9.24758560952378e-06,16.722491818163743
relic,2,5,3.0825285365079266e-06,18.307454318884897
monasticism,1,11,1.5412642682539633e-06,19.307454318884897
imbedded,3,8,4.62379280476189e-06,17.722491818163743
religiosity,2,11,3.0825285365079266e-06,18.307454318884897
stephens,6,8,9.24758560952378e-06,16.722491818163743
catherwood,2,10,3.0825285365079266e-06,18.307454318884897
piranesi,1,8,1.5412642682539633e-06,19.307454318884897
illustrations,7,13,1.0788849877777744e-05,16.500099396827295
reconstructs,1,12,1.5412642682539633e-06,19.307454318884897
dinosaur,1,8,1.5412642682539633e-06,19.307454318884897
petrified,2,9,3.0825285365079266e-06,18.307454318884897
unearthed,2,9,3.0825285365079266e-06,18.307454318884897
farmhouse,8,9,1.2330114146031706e-05,16.307454318884897
unmarked,1,8,1.5412642682539633e-06,19.307454318884897
traveller,2,9,3.0825285365079266e-06,18.307454318884897
hastily,12,7,1.849517121904756e-05,15.722491818163741
cholera,1,7,1.5412642682539633e-06,19.307454318884897
finders,1,7,1.5412642682539633e-06,19.307454318884897
resurrecting,1,12,1.5412642682539633e-06,19.307454318884897
adventurous,5,11,7.706321341269817e-06,16.985526223997535
metier,1,6,1.5412642682539633e-06,19.307454318884897
tropics,1,7,1.5412642682539633e-06,19.307454318884897
amazon,2,6,3.0825285365079266e-06,18.307454318884897
sleepless,1,9,1.5412642682539633e-06,19.307454318884897
howling,3,7,4.62379280476189e-06,17.722491818163743
sore,7,4,1.0788849877777744e-05,16.500099396827295
biting,5,6,7.706321341269817e-06,16.985526223997535
kofanes,1,7,1.5412642682539633e-06,19.307454318884897
huitotoes,1,9,1.5412642682539633e-06,19.307454318884897
exploit,3,7,4.62379280476189e-06,17.722491818163743
rediscovery,2,11,3.0825285365079266e-06,18.307454318884897
inca,1,4,1.5412642682539633e-06,19.307454318884897
pizarro,1,7,1.5412642682539633e-06,19.307454318884897
peru,4,4,6.165057073015853e-06,17.307454318884897
climbed,37,7,5.7026777925396646e-05,14.098000953255948
dorado,4,6,6.165057073015853e-06,17.307454318884897
guatemala,1,9,1.5412642682539633e-06,19.307454318884897
scaled,2,6,3.0825285365079266e-06,18.307454318884897
sierra,2,6,3.0825285365079266e-06,18.307454318884897
nevada,2,6,3.0825285365079266e-06,18.307454318884897
tibetan,3,7,4.62379280476189e-06,17.722491818163743
emerald,2,7,3.0825285365079266e-06,18.307454318884897
muzo,1,4,1.5412642682539633e-06,19.307454318884897
naturalist,1,10,1.5412642682539633e-06,19.307454318884897
headwaters,2,10,3.0825285365079266e-06,18.307454318884897
specimens,11,9,1.6953906950793596e-05,15.8480227002476
quetzal,2,7,3.0825285365079266e-06,18.307454318884897
mayans,1,6,1.5412642682539633e-06,19.307454318884897
ecuador,1,7,1.5412642682539633e-06,19.307454318884897
galapagos,1,9,1.5412642682539633e-06,19.307454318884897
turtles,1,7,1.5412642682539633e-06,19.307454318884897
discharged,6,10,9.24758560952378e-06,16.722491818163743
heywood,4,7,6.165057073015853e-06,17.307454318884897
broun,3,5,4.62379280476189e-06,17.722491818163743
bureau,24,6,3.699034243809512e-05,14.722491818163741
morbid,1,6,1.5412642682539633e-06,19.307454318884897
prowling,2,8,3.0825285365079266e-06,18.307454318884897
warned,14,6,2.157769975555549e-05,15.500099396827293
uttered,4,7,6.165057073015853e-06,17.307454318884897
purse,7,5,1.0788849877777744e-05,16.500099396827295
delivery,8,8,1.2330114146031706e-05,16.307454318884897
movie,14,5,2.157769975555549e-05,15.500099396827293
nazis,7,5,1.0788849877777744e-05,16.500099396827295
schoolchildren,1,14,1.5412642682539633e-06,19.307454318884897
bragging,1,8,1.5412642682539633e-06,19.307454318884897
fuhrer,1,6,1.5412642682539633e-06,19.307454318884897
epileptic,2,9,3.0825285365079266e-06,18.307454318884897
charitable,4,10,6.165057073015853e-06,17.307454318884897
neilson,1,7,1.5412642682539633e-06,19.307454318884897
kennard,2,7,3.0825285365079266e-06,18.307454318884897
mediaevalist,1,12,1.5412642682539633e-06,19.307454318884897
ken,10,3,1.5412642682539634e-05,15.985526223997535
specie,1,6,1.5412642682539633e-06,19.307454318884897
aeternitatis,1,12,1.5412642682539633e-06,19.307454318884897
lovable,1,7,1.5412642682539633e-06,19.307454318884897
classics,4,8,6.165057073015853e-06,17.307454318884897
endearing,1,9,1.5412642682539633e-06,19.307454318884897
bluebook,1,8,1.5412642682539633e-06,19.307454318884897
propertius,1,10,1.5412642682539633e-06,19.307454318884897
benedictine,1,11,1.5412642682539633e-06,19.307454318884897
anselm,1,6,1.5412642682539633e-06,19.307454318884897
priory,1,6,1.5412642682539633e-06,19.307454318884897
scholastica,1,11,1.5412642682539633e-06,19.307454318884897
irving,2,6,3.0825285365079266e-06,18.307454318884897
criticized,5,10,7.706321341269817e-06,16.985526223997535
slimly,1,6,1.5412642682539633e-06,19.307454318884897
tops,6,4,9.24758560952378e-06,16.722491818163743
burlingham,2,10,3.0825285365079266e-06,18.307454318884897
birthplace,1,10,1.5412642682539633e-06,19.307454318884897
suburb,5,6,7.706321341269817e-06,16.985526223997535
insatiable,1,10,1.5412642682539633e-06,19.307454318884897
gaiety,5,6,7.706321341269817e-06,16.985526223997535
deaf,5,4,7.706321341269817e-06,16.985526223997535
rainstorm,1,9,1.5412642682539633e-06,19.307454318884897
unwilling,4,9,6.165057073015853e-06,17.307454318884897
ninety,12,6,1.849517121904756e-05,15.722491818163741
dewey,1,5,1.5412642682539633e-06,19.307454318884897
trotsky,1,7,1.5412642682539633e-06,19.307454318884897
simonson,1,8,1.5412642682539633e-06,19.307454318884897
edith,3,5,4.62379280476189e-06,17.722491818163743
nonogenarian,1,12,1.5412642682539633e-06,19.307454318884897
rationalist,2,11,3.0825285365079266e-06,18.307454318884897
dwight,3,6,4.62379280476189e-06,17.722491818163743
sedgwick,3,8,4.62379280476189e-06,17.722491818163743
remarried,2,9,3.0825285365079266e-06,18.307454318884897
cavallinis,1,10,1.5412642682539633e-06,19.307454318884897
trastevere,3,10,4.62379280476189e-06,17.722491818163743
frescoes,1,8,1.5412642682539633e-06,19.307454318884897
eighties,2,8,3.0825285365079266e-06,18.307454318884897
epicurus,1,8,1.5412642682539633e-06,19.307454318884897
dante,3,5,4.62379280476189e-06,17.722491818163743
epicurean,1,9,1.5412642682539633e-06,19.307454318884897
frugality,2,9,3.0825285365079266e-06,18.307454318884897
privacy,8,7,1.2330114146031706e-05,16.307454318884897
antony,2,6,3.0825285365079266e-06,18.307454318884897
ninetieth,1,9,1.5412642682539633e-06,19.307454318884897
burghardt,1,9,1.5412642682539633e-06,19.307454318884897
bois,1,4,1.5412642682539633e-06,19.307454318884897
embarked,2,8,3.0825285365079266e-06,18.307454318884897
intelligentsia,1,14,1.5412642682539633e-06,19.307454318884897
tuskegee,1,8,1.5412642682539633e-06,19.307454318884897
spokesman,4,9,6.165057073015853e-06,17.307454318884897
coloured,1,8,1.5412642682539633e-06,19.307454318884897
ratcliffe,1,9,1.5412642682539633e-06,19.307454318884897
happenings,2,10,3.0825285365079266e-06,18.307454318884897
lark,1,4,1.5412642682539633e-06,19.307454318884897
gazelle,1,7,1.5412642682539633e-06,19.307454318884897
humour,1,6,1.5412642682539633e-06,19.307454318884897
obituaries,2,10,3.0825285365079266e-06,18.307454318884897
beset,5,5,7.706321341269817e-06,16.985526223997535
miracles,2,8,3.0825285365079266e-06,18.307454318884897
needy,1,5,1.5412642682539633e-06,19.307454318884897
grinder,1,7,1.5412642682539633e-06,19.307454318884897
methuselah,2,10,3.0825285365079266e-06,18.307454318884897
bookshelves,3,11,4.62379280476189e-06,17.722491818163743
lectured,2,8,3.0825285365079266e-06,18.307454318884897
speakers,4,8,6.165057073015853e-06,17.307454318884897
patronized,3,10,4.62379280476189e-06,17.722491818163743
facile,1,6,1.5412642682539633e-06,19.307454318884897
mediocrities,1,12,1.5412642682539633e-06,19.307454318884897
whiteleaf,1,9,1.5412642682539633e-06,19.307454318884897
cottage,12,7,1.849517121904756e-05,15.722491818163741
boadicea,1,8,1.5412642682539633e-06,19.307454318884897
travelled,3,9,4.62379280476189e-06,17.722491818163743
orwell,3,6,4.62379280476189e-06,17.722491818163743
uncharted,3,9,4.62379280476189e-06,17.722491818163743
orwellian,1,9,1.5412642682539633e-06,19.307454318884897
larks,1,5,1.5412642682539633e-06,19.307454318884897
wordlessly,2,10,3.0825285365079266e-06,18.307454318884897
telegraphed,2,11,3.0825285365079266e-06,18.307454318884897
mencken,3,7,4.62379280476189e-06,17.722491818163743
harcourt,5,8,7.706321341269817e-06,16.985526223997535
donald,12,6,1.849517121904756e-05,15.722491818163741
brace,10,5,1.5412642682539634e-05,15.985526223997535
elmer,4,5,6.165057073015853e-06,17.307454318884897
gantry,5,6,7.706321341269817e-06,16.985526223997535
soothe,2,6,3.0825285365079266e-06,18.307454318884897
exacerbated,1,11,1.5412642682539633e-06,19.307454318884897
hudson,15,6,2.311896402380945e-05,15.40056372327638
speedy,4,6,6.165057073015853e-06,17.307454318884897
drunkards,3,9,4.62379280476189e-06,17.722491818163743
begged,12,6,1.849517121904756e-05,15.722491818163741
breasted,8,8,1.2330114146031706e-05,16.307454318884897
grosvenor,2,9,3.0825285365079266e-06,18.307454318884897
galleys,3,7,4.62379280476189e-06,17.722491818163743
sanitarium,1,10,1.5412642682539633e-06,19.307454318884897
normalize,1,9,1.5412642682539633e-06,19.307454318884897
cromwell,19,8,2.9284021096825305e-05,15.059526805441312
hal,25,3,3.853160670634908e-05,14.663598129110174
euphemism,1,9,1.5412642682539633e-06,19.307454318884897
unpacking,1,9,1.5412642682539633e-06,19.307454318884897
bootlegger,1,10,1.5412642682539633e-06,19.307454318884897
strays,3,6,4.62379280476189e-06,17.722491818163743
journalists,1,11,1.5412642682539633e-06,19.307454318884897
hangers,2,7,3.0825285365079266e-06,18.307454318884897
barflies,1,8,1.5412642682539633e-06,19.307454318884897
drivers,14,7,2.157769975555549e-05,15.500099396827293
wylie,2,5,3.0825285365079266e-06,18.307454318884897
benet,1,5,1.5412642682539633e-06,19.307454318884897
dorens,1,6,1.5412642682539633e-06,19.307454318884897
nathan,3,6,4.62379280476189e-06,17.722491818163743
rebecca,1,7,1.5412642682539633e-06,19.307454318884897
walpole,1,7,1.5412642682539633e-06,19.307454318884897
osbert,1,6,1.5412642682539633e-06,19.307454318884897
sitwell,2,7,3.0825285365079266e-06,18.307454318884897
stallings,1,9,1.5412642682539633e-06,19.307454318884897
browne,1,6,1.5412642682539633e-06,19.307454318884897
seabrook,1,8,1.5412642682539633e-06,19.307454318884897
woodwards,2,9,3.0825285365079266e-06,18.307454318884897
assurances,2,10,3.0825285365079266e-06,18.307454318884897
rented,5,6,7.706321341269817e-06,16.985526223997535
persuade,9,8,1.387137841428567e-05,16.137529317442585
birkhead,3,8,4.62379280476189e-06,17.722491818163743
spending,22,8,3.390781390158719e-05,14.8480227002476
mornings,8,8,1.2330114146031706e-05,16.307454318884897
revisions,5,9,7.706321341269817e-06,16.985526223997535
frivolity,1,9,1.5412642682539633e-06,19.307454318884897
sanatorium,1,10,1.5412642682539633e-06,19.307454318884897
blackman,15,8,2.311896402380945e-05,15.40056372327638
kansas,9,6,1.387137841428567e-05,16.137529317442585
enjoined,4,8,6.165057073015853e-06,17.307454318884897
outfitted,1,9,1.5412642682539633e-06,19.307454318884897
luggage,7,7,1.0788849877777744e-05,16.500099396827295
sail,3,4,4.62379280476189e-06,17.722491818163743
indisposed,3,10,4.62379280476189e-06,17.722491818163743
woodward,2,8,3.0825285365079266e-06,18.307454318884897
sober,16,5,2.4660228292063413e-05,15.307454318884897
casanova,2,8,3.0825285365079266e-06,18.307454318884897
discreet,2,8,3.0825285365079266e-06,18.307454318884897
solicitous,2,10,3.0825285365079266e-06,18.307454318884897
chambermaids,1,12,1.5412642682539633e-06,19.307454318884897
gracie,2,6,3.0825285365079266e-06,18.307454318884897
adores,1,6,1.5412642682539633e-06,19.307454318884897
stidger,2,7,3.0825285365079266e-06,18.307454318884897
sheets,16,6,2.4660228292063413e-05,15.307454318884897
challenged,6,10,9.24758560952378e-06,16.722491818163743
hadad,1,5,1.5412642682539633e-06,19.307454318884897
bury,4,4,6.165057073015853e-06,17.307454318884897
unquiet,1,7,1.5412642682539633e-06,19.307454318884897
prevalence,3,10,4.62379280476189e-06,17.722491818163743
slang,2,5,3.0825285365079266e-06,18.307454318884897
loquacity,1,9,1.5412642682539633e-06,19.307454318884897
impossibility,1,13,1.5412642682539633e-06,19.307454318884897
vocally,1,7,1.5412642682539633e-06,19.307454318884897
allegro,1,7,1.5412642682539633e-06,19.307454318884897
editorialist,1,12,1.5412642682539633e-06,19.307454318884897
ferret,1,6,1.5412642682539633e-06,19.307454318884897
stanhope,2,8,3.0825285365079266e-06,18.307454318884897
emphatically,2,12,3.0825285365079266e-06,18.307454318884897
rumors,5,6,7.706321341269817e-06,16.985526223997535
snobbery,4,8,6.165057073015853e-06,17.307454318884897
environs,1,8,1.5412642682539633e-06,19.307454318884897
sybil,2,5,3.0825285365079266e-06,18.307454318884897
colefax,1,7,1.5412642682539633e-06,19.307454318884897
rounding,3,8,4.62379280476189e-06,17.722491818163743
thomson,2,7,3.0825285365079266e-06,18.307454318884897
bechhofer,1,9,1.5412642682539633e-06,19.307454318884897
roberts,43,7,6.627436353492042e-05,13.8811895641828
inappropriate,3,13,4.62379280476189e-06,17.722491818163743
chatted,2,7,3.0825285365079266e-06,18.307454318884897
awake,20,5,3.082528536507927e-05,14.985526223997535
asleep,27,6,4.161413524285701e-05,14.552566816721429
awoke,8,5,1.2330114146031706e-05,16.307454318884897
pajamas,3,7,4.62379280476189e-06,17.722491818163743
smoking,11,7,1.6953906950793596e-05,15.8480227002476
apologize,1,9,1.5412642682539633e-06,19.307454318884897
forcibly,1,8,1.5412642682539633e-06,19.307454318884897
hauled,5,6,7.706321341269817e-06,16.985526223997535
brandy,6,6,9.24758560952378e-06,16.722491818163743
guidebook,1,9,1.5412642682539633e-06,19.307454318884897
motoring,1,8,1.5412642682539633e-06,19.307454318884897
southampton,2,11,3.0825285365079266e-06,18.307454318884897
homer,5,5,7.706321341269817e-06,16.985526223997535
vachell,1,7,1.5412642682539633e-06,19.307454318884897
pulp,2,4,3.0825285365079266e-06,18.307454318884897
pleasantly,7,10,1.0788849877777744e-05,16.500099396827295
dialogue,7,8,1.0788849877777744e-05,16.500099396827295
berated,2,7,3.0825285365079266e-06,18.307454318884897
gaucheries,1,10,1.5412642682539633e-06,19.307454318884897
